Id,SalePrice
1461,123030.86
1462,161230.55
1463,182979.02
1464,183556.12
1465,185437.73
1466,179186.25
1467,175836.62
1468,163924.58
1469,190406.06
1470,122995.08
1471,196982.84
1472,92969.96
1473,93603.76
1474,152643.7
1475,132031.44
1476,374275.6
1477,255382.47
1478,280287.66
1479,296384.06
1480,478091.03
1481,352074.44
1482,205514.62
1483,167577.19
1484,163940.69
1485,168342.69
1486,190060.81
1487,354417.1
1488,238907.7
1489,201762.1
1490,196679.86
1491,193738.86
1492,95034.664
1493,192538.11
1494,309544.5
1495,309018.6
1496,232488.38
1497,184282.81
1498,159036.81
1499,157553.61
1500,141348.34
1501,169892.94
1502,147249.42
1503,287503.97
1504,240612.31
1505,229039.44
1506,190372.66
1507,243175.47
1508,199999.61
1509,168852.06
1510,147827.3
1511,142493.11
1512,168819.53
1513,141530.84
1514,145369.94
1515,197208.2
1516,157235.84
1517,164904.89
1518,139789.14
1519,220630.84
1520,134515.67
1521,135179.78
1522,174598.9
1523,109859.85
1524,121338.94
1525,125630.695
1526,124322.5
1527,106840.99
1528,134200.22
1529,148209.7
1530,175081.62
1531,106589.92
1532,100404.15
1533,142029.52
1534,122866
1535,148104.16
1536,109198.33
1537,72276.74
1538,153538.23
1539,204252
1540,86953.17
1541,141217.11
1542,135697.34
1543,224392.5
1544,77696.484
1545,110736.914
1546,123214.98
1547,127757.79
1548,128200.95
1549,111929.375
1550,132990.73
1551,119030.484
1552,129973.94
1553,148570
1554,116531.555
1555,169349.73
1556,83046.46
1557,108725.1
1558,90968.07
1559,85300.12
1560,128647.625
1561,138395.53
1562,128486.516
1563,121650.04
1564,149201.56
1565,150397.88
1566,237874.62
1567,82414.01
1568,218391.94
1569,124933.055
1570,130233.01
1571,127498.29
1572,150264.12
1573,251148.23
1574,117107.54
1575,227365.2
1576,205721.3
1577,190917.36
1578,150858.86
1579,148533.17
1580,197036.58
1581,144341.86
1582,129731.83
1583,326435.44
1584,220217.98
1585,140764.78
1586,85063.4
1587,94533.79
1588,148296.66
1589,91671.414
1590,134576.75
1591,95466.055
1592,117155.91
1593,137568.1
1594,123431.14
1595,102367.664
1596,239871.12
1597,188867.55
1598,214634.02
1599,190412.95
1600,182753
1601,72391.81
1602,110804
1603,81117.56
1604,273971.88
1605,253768.69
1606,168791.53
1607,162735.17
1608,210997.72
1609,191559.53
1610,146122.73
1611,140400.52
1612,167083.45
1613,157700.17
1614,124937.23
1615,83292.266
1616,73028.93
1617,91619.586
1618,127846.516
1619,131412.27
1620,183637.02
1621,142327.95
1622,134269.6
1623,277969.1
1624,207550.05
1625,129987.94
