Id,SalePrice
1461,113555.0375
1462,149083.3348
1463,170499.3272
1464,194726.2859
1465,197360.0536
1466,168886.183
1467,184333.4686
1468,162680.7388
1469,188077.6616
1470,122198.9911
1471,172717.9881
1472,102297.8772
1473,96140.22943
1474,144102.7736
1475,116160.9959
1476,344268.307
1477,245872.2169
1478,301611.5633
1479,301241.2234
1480,488816.8215
1481,322755.3639
1482,218939.799
1483,170974.4518
1484,170758.6362
1485,204319.0732
1486,191358.365
1487,338201.2647
1488,237554.0335
1489,187038.1126
1490,235549.2752
1491,192412.2147
1492,86264.23922
1493,198358.1909
1494,290399.0361
1495,277213.1255
1496,236348.5725
1497,172569.894
1498,178377.9093
1499,166173.1324
1500,161041.6357
1501,171874.4853
1502,154292.4984
1503,280894.7669
1504,249755.511
1505,229532.1839
1506,189099.3223
1507,237594.616
1508,193857.1277
1509,156853.5369
1510,146403.729
1511,154823.3281
1512,170244.1425
1513,147910.708
1514,146374.6369
1515,184381.9776
1516,151391.4953
1517,163310.7439
1518,128851.2467
1519,207723.467
1520,126284.6693
1521,123631.8921
1522,175370.92
1523,110519.1758
1524,120272.5944
1525,116604.9584
1526,110228.6892
1527,104805.6922
1528,133590.4316
1529,151624.9108
1530,208317.6564
1531,120126.2059
1532,96901.4038
1533,146170.2621
1534,122678.2295
1535,132806.1117
1536,106829.6612
1537,56701.21741
1538,149431.1693
1539,190018.2598
1540,87847.48051
1541,139623.4226
1542,131477.3966
1543,174756.9225
1544,89139.51744
1545,117067.1377
1546,144960.1951
1547,132612.73
1548,140568.752
1549,126515.4342
1550,137629.1527
1551,101736.7777
1552,144620.1288
1553,141797.2396
1554,128248.0947
1555,150148.6657
1556,89716.48526
1557,96186.46052
1558,105722.0416
1559,73201.49644
1560,128460.5134
1561,113039.4407
1562,134541.7159
1563,121338.4909
1564,152263.8552
1565,142586.8455
1566,235903.4328
1567,76537.45822
1568,241605.9394
1569,125679.2252
1570,141046.073
1571,109542.1975
1572,134435.8128
1573,216970.7533
1574,114417.0875
1575,231081.229
1576,250107.4738
1577,185669.8312
1578,144706.1811
1579,138931.5495
1580,195513.3916
1581,160190.8096
1582,130743.1838
1583,283125.7919
1584,220670.4225
1585,139744.679
1586,73760.08067
1587,109882.5221
1588,151183.6127
1589,94424.90204
1590,131879.2738
1591,91515.62358
1592,107214.9952
1593,132132.0018
1594,131069.3259
1595,103773.3831
1596,211659.8552
1597,194376.2258
1598,223984.6469
1599,175085.6822
1600,168489.9454
1601,67165.82682
1602,113321.621
1603,76609.60085
1604,254204.6713
1605,240005.302
1606,168076.0634
1607,177617.0034
1608,227684.1686
1609,180811.7196
1610,149812.4022
1611,138556.6385
1612,167197.5548
1613,166269.6922
1614,128799.8573
1615,92925.90921
1616,79084.2655
1617,94382.68716
1618,133416.0285
1619,147342.8568
1620,165854.6715
1621,128013.7983
1622,151123.6788
1623,258812.762
1624,199169.1978
1625,116807.7955
1626,172542.1647
1627,186644.3531
1628,275144.7644
1629,186285.5546
1630,322425.4888
1631,226105.4029
1632,228415.6042
1633,192516.1319
1634,189260.9197
1635,175902.3011
1636,156800.2658
1637,195231.7658
1638,174374.8436
1639,186486.4886
1640,243337.3199
1641,178226.9146
1642,245285.2266
1643,214313.0608
1644,240282.2557
1645,206473.5562
1646,166045.9046
1647,161084.6952
1648,130131.2839
1649,146075.9977
1650,118367.0524
1651,123293.8932
1652,103374.8877
1653,106289.7926
1654,146739.5197
1655,141123.1473
1656,139978.0238
1657,149613.2402
1658,150938.7223
1659,128199.9039
1660,156871.0998
1661,412403.6194
1662,390078.0514
1663,358919.2149
1664,477740.1176
1665,304533.0071
1666,317357.5624
1667,364622.9441
1668,349964.8859
1669,314272.8762
1670,341633.7948
1671,261193.6934
1672,419061.9384
1673,295978.3901
1674,246472.0905
1675,195921.3629
1676,196119.1933
1677,214484.2409
1678,437125.7029
1679,387914.0346
1680,312150.0232
1681,246326.4226
1682,317272.9211
1683,194013.1922
1684,179616.9104
1685,175979.8219
1686,177638.1608
1687,179415.8867
1688,188165.1496
1689,195342.2177
1690,202685.7878
1691,195762.9515
1692,264617.5808
1693,177528.183
1694,186734.68
1695,178787.6959
1696,267915.3768
1697,184237.2331
1698,333982.6142
1699,331169.9958
1700,257417.8432
1701,266398.7676
1702,230127.9694
1703,241897.2795
1704,272064.2811
1705,250401.7201
1706,358564.922
1707,207333.0653
1708,202866.0414
1709,259980.761
1710,226818.8762
1711,280643.84
1712,254888.9973
1713,274435.5158
1714,218042.2713
1715,210889.3653
1716,182732.3446
1717,189436.4665
1718,136579.8545
1719,204718.3909
1720,235191.5245
1721,161321.7074
1722,121634.8554
1723,152758.2095
1724,204614.4455
1725,246380.4033
1726,184806.7571
1727,152729.4664
1728,176495.5983
1729,169088.2
1730,153539.9459
1731,122372.5287
1732,130266.4612
1733,110734.6729
1734,122512.7551
1735,129873.6135
1736,110164.9024
1737,299106.1181
1738,251873.9476
1739,245186.2816
1740,209883.2991
1741,189111.7549
1742,168691.4793
1743,179647.4229
1744,321283.3953
1745,204900.7561
1746,195078.8421
1747,207035.5033
1748,221669.4116
1749,139645.4184
1750,117086.2664
1751,249597.7092
1752,120652.1108
1753,145555.3049
1754,192582.5008
1755,156652.878
1756,135227.8399
1757,124122.7355
1758,148782.4433
1759,158933.6396
1760,166028.1637
1761,136574.8675
1762,182893.3654
1763,180045.8549
1764,118122.5429
1765,155886.6884
1766,197945.9906
1767,213595.3592
1768,141265.9766
1769,174669.1656
1770,163656.1319
1771,113347.6514
1772,128901.4739
1773,129484.5091
1774,139434.4463
1775,150365.5606
1776,135056.7955
1777,107419.2547
1778,142169.528
1779,127764.2634
1780,169374.3211
1781,123497.5022
1782,93361.58628
1783,143500.6711
1784,113684.1198
1785,113723.8134
1786,151342.7021
1787,170907.2877
1788,62562.92209
1789,95328.13582
1790,84233.32277
1791,201962.1633
1792,152237.8862
1793,127949.3948
1794,160096.2263
1795,132940.2782
1796,136183.7338
1797,111431.0248
1798,120343.9244
1799,111883.2493
1800,126136.5528
1801,124249.8165
1802,134305.42
1803,146842.8642
1804,135510.2238
1805,137899.9515
1806,125509.3626
1807,136657.4011
1808,120621.4952
1809,125292.5872
1810,143556.7942
1811,85647.02027
1812,93925.47109
1813,124806.018
1814,97982.96213
1815,58755.51218
1816,96112.45943
1817,108665.8061
1818,140174.0695
1819,132163.8266
1820,61171.78684
1821,116898.8
1822,161173.1006
1823,50133.40584
1824,120146.2687
1825,145898.8754
1826,109345.0268
1827,97761.13104
1828,133260.7962
1829,126157.1258
1830,145159.8855
1831,141023.9238
1832,75829.0241
1833,145133.4984
1834,122877.9358
1835,110812.0538
1836,117950.9589
1837,82055.29338
1838,125503.3715
1839,117546.7339
1840,141397.2463
1841,126137.39
1842,100825.9324
1843,125568.0165
1844,149365.2814
1845,145047.1605
1846,152786.9465
1847,169607.1807
1848,59556.9227
1849,110588.5546
1850,119707.8716
1851,138659.5194
1852,131964.784
1853,124782.9148
1854,158981.5059
1855,148675.0606
1856,231993.5186
1857,131638.0342
1858,132173.8149
1859,118267.1526
1860,143509.4693
1861,117196.9202
1862,377036.6078
1863,353047.8661
1864,353069.415
1865,330243.3491
1866,325188.6954
1867,225805.9145
1868,273654.6519
1869,208563.9084
1870,224151.1141
1871,263724.871
1872,174703.5886
1873,240241.0981
1874,153183.0752
1875,190492.7553
1876,200310.2184
1877,204430.4366
1878,205730.3142
1879,127695.9048
1880,130104.9043
1881,239490.0516
1882,234235.8163
1883,180947.1226
1884,197809.2767
1885,219476.5543
1886,270854.2311
1887,215773.2693
1888,264655.9405
1889,170761.7954
1890,113871.1271
1891,127753.7341
1892,98359.25935
1893,127014.8586
1894,120861.9402
1895,127773.4639
1896,125209.1791
1897,114530.0755
1898,118334.2893
1899,156659.5118
1900,159674.854
1901,177491.3337
1902,148101.7749
1903,239845.7993
1904,138920.0573
1905,195580.8892
1906,143129.968
1907,187614.5454
1908,114383.9671
1909,141050.1637
1910,124433.5482
1911,225004.57
1912,317775.1726
1913,140197.7481
1914,67148.56206
1915,288600.2485
1916,58263.8572
1917,225843.9943
1918,143079.8117
1919,166032.978
1920,148697.0466
1921,343861.161
1922,301364.5401
1923,235099.1218
1924,233503.1827
1925,195017.3685
1926,343047.875
1927,129019.7635
1928,157338.4799
1929,118302.0349
1930,129552.2546
1931,133855.413
1932,130611.3536
1933,189229.0949
1934,177479.6008
1935,171593.5784
1936,187198.6237
1937,182720.0621
1938,168771.3996
1939,247564.1391
1940,191513.0174
1941,165498.0295
1942,176946.8601
1943,225358.2702
1944,384212.4682
1945,382893.9675
1946,123898.0077
1947,261408.328
1948,165113.5218
1949,244751.0338
1950,190611.1532
1951,232139.4316
1952,203754.2545
1953,168397.5423
1954,179460.5936
1955,130538.305
1956,327506.1273
1957,146056.8061
1958,294718.5987
1959,148500.3582
1960,111018.0282
1961,131329.4586
1962,98981.9237
1963,106772.7819
1964,106037.0168
1965,145608.0771
1966,140961.8622
1967,292769.8793
1968,417680.6146
1969,362488.6838
1970,392515.8623
1971,468498.412
1972,359626.2888
1973,284148.4761
1974,343353.7249
1975,496802.2909
1976,278694.2831
1977,347109.9129
1978,341713.9596
1979,314009.0294
1980,194285.3936
1981,321448.4885
1982,224893.511
1983,215590.4103
1984,167805.3373
1985,227047.8788
1986,204937.501
1987,189012.5074
1988,175777.3832
1989,190828.9753
1990,208099.4319
1991,231014.9463
1992,214140.912
1993,172774.8371
1994,221310.1334
1995,180328.6573
1996,257480.8212
1997,307366.3327
1998,281543.9335
1999,292827.966
2000,324236.0642
2001,286500.6907
2002,241655.4324
2003,248054.239
2004,290450.0395
2005,224581.4292
2006,226953.03
2007,250076.7655
2008,217254.035
2009,202865.9217
2010,191682.1267
2011,139296.0654
2012,179080.5762
2013,178391.2163
2014,184097.9173
2015,208130.2702
2016,193580.999
2017,195271.6418
2018,123901.3142
2019,134290.4789
2020,98479.31805
2021,103671.9223
2022,182455.5525
2023,138930.8199
2024,286338.6047
2025,355058.4069
2026,186769.22
2027,167419.6251
2028,148708.9196
2029,168029.614
2030,261862.9574
2031,234993.1662
2032,256165.9228
2033,253470.404
2034,180749.6143
2035,225541.9839
2036,203206.0952
2037,216892.4404
2038,325521.951
2039,223762.0616
2040,299830.2786
2041,282904.1801
2042,208878.9798
2043,178621.0317
2044,168729.7379
2045,208461.7641
2046,151678.3374
2047,133533.4928
2048,148986.9885
2049,143024.9967
2050,164386.2704
2051,106254.4135
2052,125039.5461
2053,150507.7604
2054,102791.4315
2055,148140.2852
2056,152000.1476
