Id,SalePrice
1461,123800.14
1462,157691.9
1463,184594.84
1464,181418.31
1465,197249.78
1466,175071.61
1467,171509.97
1468,164783.83
1469,180556.84
1470,122814.22
1471,197005.95
1472,91490.18
1473,96162.984
1474,148423.84
1475,129391.05
1476,381311.9
1477,245797.11
1478,282013.3
1479,297748.2
1480,495644.38
1481,327883.16
1482,207277.67
1483,165943.58
1484,166346.67
1485,171973.16
1486,196928.17
1487,346714.53
1488,243014.81
1489,200400.36
1490,220531.34
1491,192830.66
1492,92875.94
1493,181339.95
1494,304095.44
1495,304726.84
1496,235417.62
1497,183204.95
1498,161306.67
1499,157348.64
1500,145967.16
1501,168892.66
1502,142891.42
1503,290278.9
1504,239106.45
1505,228957.53
1506,190506.14
1507,235466.8
1508,204202.14
1509,171167.8
1510,147060.11
1511,147065.86
1512,171989.23
1513,137152.3
1514,137341.31
1515,188428.03
1516,155826.19
1517,157005.98
1518,138738.45
1519,217774.02
1520,136967.22
1521,140503.52
1522,168349.6
1523,108506.125
1524,124947.95
1525,128013.3
1526,122143.52
1527,105051.836
1528,130003.81
1529,148878.78
1530,177151.19
1531,98499.33
1532,99789.48
1533,141454.47
1534,123176.67
1535,146114.1
1536,109930.07
1537,66740.39
1538,159681.66
1539,185811.78
1540,92108.266
1541,139895.69
1542,139873.95
1543,237286.67
1544,82069.3
1545,100944.88
1546,127769.97
1547,131190.88
1548,130598.92
1549,112403.68
1550,139460.9
1551,118218.89
1552,132003.75
1553,145069.4
1554,119510.95
1555,168938.4
1556,83260.18
1557,106544.9
1558,86003.51
1559,66525.79
1560,134510.8
1561,156068.02
1562,127018.17
1563,118991.1
1564,159320.08
1565,145734.03
1566,252621.97
1567,81978.24
1568,233460.2
1569,142373.7
1570,136772.33
1571,130107.01
1572,153314.52
1573,256290.83
1574,111346.68
1575,231827.48
1576,217215.23
1577,191305.58
1578,141180.75
1579,150915.27
1580,198156.67
1581,148362
1582,129095.73
1583,320339.97
1584,224387.38
1585,143632.34
1586,70468.766
1587,95956.86
1588,148672.19
1589,97694.586
1590,132293.48
1591,99896.59
1592,113308.3
1593,128896.805
1594,111672.734
1595,103156.38
1596,241502.44
1597,179454.06
1598,198069.95
1599,191240.83
1600,174762.17
1601,69524.93
1602,113851.84
1603,77806.45
1604,250609.19
1605,244280.7
1606,164862.42
1607,163610.5
1608,215280.8
1609,188985.92
1610,154980.39
1611,135625.28
1612,167986.66
1613,154696.58
1614,129627.45
1615,82004.91
1616,73889.57
1617,89692.695
1618,124097.43
1619,132862.95
1620,171226.9
1621,138066.1
1622,140365.44
1623,272291
1624,205259.2
1625,128443.51
1626,166223.14
1627,184751.95
1628,264054.7
1629,188836.03
1630,359217.12
1631,226229.45
1632,244959.34
1633,163283.78
1634,181133.06
1635,178683.19
1636,148725.66
1637,194397.73
1638,189458
1639,183795.94
1640,272966.22
1641,186425.05
1642,211805.16
1643,229122.89
1644,232189.25
1645,193978.1
1646,158163.31
1647,167557.38
1648,135339.34
1649,133630.36
1650,111784.3
1651,123173.5
1652,96055.74
1653,90943.61
1654,158638.88
1655,160233.27
1656,145254.92
1657,155194.7
1658,148536
1659,137630.81
1660,154499.89
1661,437908.72
1662,424745.8
1663,402690.38
1664,313505.03
1665,299070.94
1666,323886.75
1667,360788.53
1668,316785.75
1669,298950.9
1670,346746.6
1671,251645.72
1672,459615.16
1673,281529.9
1674,257053.31
1675,176958.53
1676,176963.42
1677,211621.42
1678,437672.8
1679,381209
1680,342687.6
1681,260327.08
1682,303033.25
1683,175995.67
1684,176747.88
1685,174180.97
1686,170881.06
1687,162077.84
1688,195461.27
1689,197230.97
1690,193440.69
1691,176494.7
1692,277252.94
1693,159896.2
1694,180934.17
1695,171401.89
1696,277421.7
1697,173193.08
1698,361289.16
1699,319916.8
1700,235704.73
1701,273598.25
1702,244060.19
1703,254281.55
1704,291483.94
1705,238304.23
1706,438816.72
1707,218521.11
1708,202800.92
1709,291854.72
1710,223810.33
1711,252685.1
1712,279009.12
1713,264467
1714,228592.31
1715,208575.7
1716,181082.28
1717,181903.58
1718,134183.7
1719,201179.9
1720,240595.56
1721,173988.22
1722,122592.82
1723,151050.61
1724,208959.36
1725,227222.34
1726,179395.2
1727,151602.92
1728,191462.72
1729,159967.75
1730,159840.4
1731,120732.24
1732,131876.9
1733,117487.32
1734,114385.56
1735,133462.25
1736,119134.29
1737,340876.28
1738,209108.08
1739,222917.78
1740,208863.33
1741,185979.86
1742,166095.73
1743,172989.88
1744,293601.2
1745,208317.08
1746,187150.4
1747,219437.27
1748,220249.9
1749,147945.2
1750,133162.45
1751,246164
1752,128761.04
1753,147883.4
1754,213637.66
1755,166292.44
1756,124965.71
1757,120985.234
1758,138269.67
1759,157229.1
1760,163802.22
1761,132495.25
1762,175483.33
1763,180355.33
1764,120627.97
1765,172731.88
1766,178330.62
1767,215628.47
1768,144352.45
1769,180433.08
1770,143137.73
1771,128557.6
1772,131860.44
1773,127295.75
1774,136317.08
1775,134008.89
1776,126926.14
1777,110274.48
1778,137922.11
1779,114875.54
1780,179808.33
1781,137479.69
1782,94984.29
1783,132387
1784,98744.805
1785,110361.695
1786,153590.38
1787,175905.06
1788,46245.684
1789,101874.086
1790,77328.87
1791,192438.61
1792,147558.69
1793,139581.05
1794,146062.4
1795,137320.75
1796,122301.58
1797,115693.96
1798,129013.63
1799,118421.1
1800,118665.98
1801,120645.805
1802,137424.11
1803,150350.98
1804,139051.6
1805,142593.97
1806,117839.336
1807,128785.11
1808,124734.836
1809,121081.16
1810,151325.72
1811,99891.734
1812,100163.04
1813,124357.6
1814,96126.95
1815,58014.96
1816,96314.88
1817,105401.56
1818,123575.55
1819,119963.945
1820,53932.023
1821,110782.445
1822,150068.5
1823,43445.062
1824,135597.08
1825,131464.66
1826,105549.836
1827,102807.63
1828,139651.22
1829,109409.52
1830,139152.81
1831,156292.33
1832,91900.84
1833,145405.72
1834,121359.07
1835,140298.39
1836,130428.9
1837,82308.05
1838,121121.58
1839,84574.82
1840,149713.84
1841,141272.2
1842,75507.27
1843,134106.3
1844,137113.84
1845,136669.72
1846,159713.48
1847,161246.69
1848,50837.953
1849,108156.305
1850,124394.37
1851,161129.86
1852,135207.5
1853,133214.53
1854,167450.03
1855,143309.7
1856,215111.08
1857,178978.75
1858,128170.02
1859,123795.06
1860,138729.98
1861,120791.78
1862,304938.2
1863,295013.56
1864,295013.56
1865,323318
1866,326250.9
1867,247702.72
1868,302802.72
1869,201917.23
1870,233589.81
1871,248421.42
1872,170510.39
1873,228260.75
1874,149743.83
1875,210360.39
1876,186765.28
1877,217010.88
1878,201549.2
1879,132381.58
1880,135313.8
1881,238686.34
1882,258365.48
1883,192819.98
1884,202291.73
1885,252586.8
1886,305545.72
1887,203083.48
1888,284712.7
1889,160359.69
1890,121966.59
1891,141771.72
1892,106372.5
1893,131845.84
1894,134910.73
1895,139758.47
1896,128692.17
1897,110884.76
1898,97611.79
1899,153463.28
1900,148445.52
1901,168645.6
1902,134332.1
1903,205644.61
1904,132137.25
1905,191884.98
1906,163005.9
1907,202320.88
1908,106043.12
1909,137702.11
1910,115520.76
1911,208291.45
1912,304668.44
1913,140840.78
1914,53714.793
1915,300276.7
1916,65877.2
1917,283467.78
1918,138028.83
1919,159947.16
1920,139758.2
1921,436037.6
1922,318547.72
1923,209910.69
1924,219796.25
1925,200403.8
1926,401812.66
1927,136142.47
1928,153297.55
1929,117176.13
1930,135762.33
1931,140745.05
1932,140530.19
1933,174706.02
1934,184051.5
1935,169575.19
1936,182953.02
1937,183166.88
1938,162324.27
1939,243937.33
1940,191421.64
1941,175221.44
1942,180319.55
1943,209599.44
1944,357054.47
1945,373852.5
1946,134070.62
1947,301478.4
1948,180816.02
1949,236723.19
1950,185280.58
1951,262133.02
1952,213051.08
1953,165036.4
1954,189647.28
1955,135079.25
1956,296295.9
1957,147908.1
1958,320829.12
1959,138848.98
1960,116342.01
1961,118864.19
1962,94625.44
1963,98416.04
1964,106727.04
1965,150348.69
1966,151141.55
1967,279654.06
1968,416631.78
1969,390218.62
1970,479471.78
1971,463667.25
1972,388782.94
1973,258860.73
1974,318323.9
1975,341004.06
1976,277397.88
1977,370935.34
1978,373589.1
1979,333086.6
1980,187516.83
1981,335383.2
1982,222824.48
1983,207517.6
1984,176138.23
1985,215320.22
1986,217168.22
1987,174369.78
1988,175114.86
1989,193854.92
1990,214079
1991,245353.53
1992,208093.89
1993,168765.94
1994,239001.12
1995,193262.56
1996,261423.75
1997,329696.12
1998,339122.1
1999,242602.86
2000,313960.4
2001,251734.77
2002,239607.97
2003,262978.6
2004,269353.38
2005,231470.48
2006,230593.56
2007,248448.67
2008,217623.7
2009,184517.94
2010,200018.67
2011,130175.766
2012,175776.94
2013,180360.83
2014,179126.8
2015,203999.89
2016,185720.55
2017,200486.38
2018,123093.65
2019,135029.67
2020,107903.07
2021,112267.086
2022,182122.47
2023,135944.48
2024,227204.8
2025,370477.88
2026,174845.36
2027,147433.22
2028,149645.89
2029,168962.56
2030,280749.4
2031,245838.14
2032,265549.97
2033,281655.03
2034,164863.38
2035,215392.92
2036,199881.19
2037,202454.25
2038,260603.8
2039,213427.1
2040,289777.44
2041,282284.8
2042,199946.78
2043,173272.05
2044,171713.56
2045,212642.05
2046,139582.52
2047,146846.38
2048,136309.16
2049,139820.47
2050,194751.6
2051,109365.71
2052,134168.61
2053,150373.64
2054,68201.25
2055,161435.64
2056,138285.36
2057,118528.44
2058,232169.1
2059,132960.3
2060,166133.44
2061,186052.77
2062,134853.62
2063,113392.836
2064,138025.55
2065,121406.19
2066,163054.25
2067,118377.625
2068,153876.27
2069,83088.37
2070,108798.23
2071,88526.58
2072,129305.44
2073,141022.36
2074,192570.25
2075,144374.62
2076,125328.055
2077,148097.66
2078,127662.18
2079,135548.08
2080,116510.664
2081,124853.61
2082,124979.18
2083,147603.72
2084,113927.33
2085,123156.7
2086,112047.92
2087,120314.43
2088,108300.19
2089,82158.18
2090,131142.84
2091,122009.52
2092,125357.58
2093,117670.32
2094,123296.086
2095,141676.56
2096,81893.15
2097,94535.234
2098,148311.64
2099,55628.55
2100,80829.59
2101,131067.945
2102,126861.88
2103,101112.05
2104,150335.78
2105,122437.305
2106,62124.746
2107,213024.66
2108,117213.69
2109,111997.18
2110,133332.36
2111,154086.56
2112,133717.69
2113,116997.14
2114,115163.805
2115,158310.45
2116,125465.7
2117,145326.97
2118,122154.48
2119,99945.195
2120,121743
2121,97607.04
2122,92748.125
2123,90412.46
2124,163321.78
2125,135677.55
2126,136202.98
2127,151064.73
2128,118294.45
2129,101405.13
2130,145319.62
2131,157078.61
2132,122692.47
2133,124495.96
2134,120285.17
2135,99353.516
2136,69521.62
2137,111904.4
2138,131626.61
2139,147443.62
2140,144577.86
2141,149073.42
2142,130254.74
2143,137029.53
2144,116700.94
2145,139028.66
2146,159930.67
2147,133675.86
2148,126566.78
2149,139577.33
2150,230906.72
2151,116164.836
2152,172895.05
2153,159970.8
2154,106696.1
2155,135592.95
2156,237215.17
2157,232940.9
2158,229920.52
2159,211455.8
2160,171406.3
2161,252593.78
2162,358122.9
2163,332811.62
2164,254593.11
2165,184867.56
2166,148798.3
2167,231756.08
2168,192123.94
2169,195857.22
2170,218783.22
2171,151342.75
2172,137502.77
2173,164240.05
2174,234739.9
2175,330674.2
2176,304827.12
2177,246759.38
2178,212654.42
2179,143949.66
2180,220866.84
2181,185403.78
2182,219609.56
2183,186551.48
2184,127151.49
2185,119505.48
2186,147192.84
2187,154840.48
2188,161858.81
2189,226668.06
2190,84671.83
2191,86054.45
2192,97160.875
2193,110461.2
2194,108402.9
2195,114096.19
2196,101685.01
2197,117933.44
2198,162508.89
2199,165012.97
2200,143197
2201,142791.56
2202,202648.19
2203,129444
2204,174319.56
2205,105953.85
2206,141296.19
2207,208643.14
2208,255354.22
2209,207216
2210,115054.8
2211,114501.8
2212,113862.81
2213,105064.055
2214,131622.1
2215,104677.91
2216,162135.05
2217,72465.164
2218,74838.18
2219,63612.637
2220,57774.395
2221,300940.1
2222,244675.2
2223,285692.4
2224,210388.69
2225,129990.17
2226,192833.4
2227,203496.05
2228,269459
2229,256684.39
2230,157218.3
2231,217059.52
2232,175857.6
2233,170256.6
2234,252724.86
2235,214926.52
2236,271156
2237,358645.16
2238,198483.31
2239,120556.32
2240,157214.55
2241,159578.89
2242,132792.66
2243,127109.54
2244,104677.91
2245,98014.305
2246,146647.38
2247,106621.74
2248,126354.76
2249,129640.06
2250,139470.61
2251,109239.79
2252,175243.17
2253,154019.7
2254,176326.3
2255,184564.05
2256,191024.27
2257,203728.3
2258,174641.7
2259,177779.94
2260,159059.72
2261,190525.03
2262,214694.62
2263,358405.12
2264,449081.22
2265,170949.05
2266,288822
2267,347962.7
2268,406536.3
2269,150683.72
2270,192794.44
2271,239416.55
2272,198617.38
2273,168208.69
2274,171004.64
2275,166015.12
2276,197688.94
2277,175568.69
2278,141912.67
2279,132833.56
2280,123233.42
2281,161471.36
2282,182601.77
2283,99807.37
2284,103414.06
2285,149308.19
2286,126638.86
2287,360016.9
2288,268613.3
2289,383831.53
2290,459390.78
2291,315598.88
2292,428757
2293,482474.38
2294,450482.56
2295,429893.6
2296,262516.28
2297,296897.25
2298,326142
2299,408910.16
2300,341621.22
2301,282420.28
2302,235137.6
2303,247973.34
2304,250723.45
2305,172471.31
2306,175616.08
2307,179008.45
2308,229851.02
2309,287429.97
2310,209813.83
2311,192630.31
2312,170260.48
2313,178682.67
2314,175941.47
2315,174695.84
2316,182222.36
2317,180067.11
2318,174236.95
2319,179876.77
2320,203568.25
2321,242066.45
2322,176453.64
2323,180906.05
2324,164816.53
2325,206565.88
2326,162856.73
2327,212186.45
2328,227041.48
2329,183958.84
2330,176108.67
2331,361936.8
2332,419496.4
2333,320096.88
2334,244567.42
2335,282540.4
2336,328907.88
2337,202838.44
2338,282660.1
2339,226968.1
2340,413539.75
2341,209067.8
2342,243442.31
2343,229956.92
2344,211201.66
2345,247363.97
2346,215607.69
2347,196652.3
2348,242090.69
2349,168506.05
2350,291317.75
